event_date,device_category,country,source,medium,total_users,page_views,item_views,add_to_carts,checkouts,purchases,total_revenue
2021-01-25,desktop,Sri Lanka,google,organic,3,11,0,0,0,0,0.0
2021-01-25,desktop,Philippines,<Other>,<Other>,2,4,1,0,0,0,0.0
2021-01-25,desktop,Hong Kong,shop.googlemerchandisestore.com,referral,1,2,0,0,0,0,0.0
2021-01-25,desktop,Spain,<Other>,referral,3,13,5,0,0,0,0.0
2021-01-25,mobile,Brazil,shop.googlemerchandisestore.com,referral,2,2,1,0,0,0,0.0
2021-01-25,mobile,Italy,(data deleted),(data deleted),1,1,0,0,0,0,0.0
2021-01-25,mobile,Austria,(direct),(none),1,6,0,0,0,0,0.0
2021-01-25,mobile,Denmark,<Other>,<Other>,3,21,7,2,9,0,0.0
2021-01-25,mobile,Sweden,<Other>,<Other>,2,6,2,0,0,0,0.0
2021-01-25,mobile,Singapore,<Other>,<Other>,1,2,0,0,0,0,0.0
2021-01-25,mobile,Czechia,google,organic,1,1,0,0,0,0,0.0
2021-01-25,desktop,Canada,google,organic,53,133,11,1,0,0,0.0
2021-01-25,mobile,Canada,(direct),(none),23,66,7,0,0,0,0.0
2021-01-25,mobile,China,(direct),(none),7,28,3,0,0,0,0.0
2021-01-25,desktop,Italy,google,cpc,1,2,0,0,0,0,0.0
2021-01-25,mobile,Spain,google,organic,10,24,3,0,0,0,0.0
2021-01-25,mobile,Morocco,google,organic,1,2,1,0,0,0,0.0
2021-01-25,desktop,United Kingdom,google,organic,25,74,6,0,0,0,0.0
2021-01-25,desktop,Estonia,<Other>,referral,1,6,0,0,0,0,0.0
2021-01-25,desktop,Greece,(direct),(none),3,7,0,0,0,0,0.0
2021-01-25,desktop,Greece,google,organic,3,7,2,0,0,0,0.0
2021-01-25,desktop,Egypt,google,organic,4,12,4,0,0,0,0.0
2021-01-25,mobile,India,google,cpc,15,37,7,0,0,0,0.0
2021-01-25,mobile,Honduras,google,organic,1,5,0,0,0,0,0.0
2021-01-25,desktop,South Korea,google,organic,8,20,1,0,0,0,0.0
2021-01-25,desktop,France,shop.googlemerchandisestore.com,referral,6,25,22,6,0,0,0.0
2021-01-25,mobile,India,(data deleted),(data deleted),5,23,6,0,0,0,0.0
2021-01-25,mobile,France,google,organic,6,14,1,0,0,0,0.0
2021-01-25,desktop,Thailand,(direct),(none),3,6,1,0,0,0,0.0
2021-01-25,desktop,Australia,<Other>,<Other>,4,8,0,0,0,0,0.0
2021-01-25,desktop,Switzerland,<Other>,organic,2,5,0,0,0,0,0.0
2021-01-25,mobile,Poland,<Other>,<Other>,2,4,0,0,0,0,0.0
2021-01-25,mobile,Turkey,google,organic,7,17,0,0,0,0,0.0
2021-01-25,desktop,Tunisia,(data deleted),(data deleted),1,4,1,0,0,0,0.0
2021-01-25,desktop,Morocco,<Other>,<Other>,1,2,0,0,0,0,0.0
2021-01-25,mobile,Hong Kong,<Other>,referral,1,2,0,0,0,0,0.0
2021-01-25,desktop,Turkey,(direct),(none),8,43,6,0,0,0,0.0
2021-01-25,mobile,Greece,google,organic,4,15,7,0,0,0,0.0
2021-01-25,desktop,United Kingdom,google,cpc,5,9,0,0,0,0,0.0
2021-01-25,desktop,Slovakia,google,organic,3,29,7,0,0,0,0.0
2021-01-25,mobile,Canada,<Other>,<Other>,21,104,33,0,0,0,0.0
2021-01-25,desktop,Hungary,<Other>,referral,1,6,0,0,0,0,0.0
2021-01-25,mobile,Spain,<Other>,<Other>,6,13,1,0,0,0,0.0
2021-01-25,desktop,Brazil,<Other>,<Other>,7,24,2,1,0,0,0.0
2021-01-25,mobile,Canada,<Other>,referral,17,72,16,3,0,0,0.0
2021-01-25,mobile,Thailand,(direct),(none),2,4,0,0,0,0,0.0
2021-01-25,desktop,Philippines,(direct),(none),2,3,0,0,0,0,0.0
2021-01-25,desktop,Costa Rica,<Other>,<Other>,1,2,0,0,0,0,0.0
2021-01-25,desktop,Russia,google,organic,10,22,2,0,0,0,0.0
2021-01-25,mobile,Switzerland,(direct),(none),3,7,2,2,0,0,0.0
2021-01-25,mobile,France,(direct),(none),9,15,3,0,0,0,0.0
2021-01-25,tablet,South Korea,(direct),(none),1,2,0,0,0,0,0.0
2021-01-25,mobile,Ukraine,shop.googlemerchandisestore.com,referral,3,27,7,0,0,0,0.0
2021-01-25,mobile,Israel,(direct),(none),2,3,0,0,0,0,0.0
2021-01-25,mobile,Saudi Arabia,google,organic,2,6,0,0,0,0,0.0
2021-01-25,desktop,Greece,<Other>,referral,1,3,1,0,0,0,0.0
2021-01-25,mobile,South Korea,<Other>,referral,2,0,0,0,0,0,0.0
2021-01-25,tablet,India,(data deleted),(data deleted),2,2,0,0,0,0,0.0
2021-01-25,mobile,Netherlands,<Other>,<Other>,3,6,0,0,0,0,0.0
2021-01-25,desktop,Canada,<Other>,<Other>,15,59,3,0,0,0,0.0
2021-01-25,desktop,Netherlands,<Other>,organic,1,2,0,0,0,0,0.0
2021-01-25,desktop,Turkey,google,organic,10,34,18,2,0,0,0.0
2021-01-25,desktop,Canada,<Other>,referral,10,51,37,5,0,0,0.0
2021-01-25,desktop,Greece,<Other>,<Other>,1,5,0,0,0,0,0.0
2021-01-25,mobile,Russia,(data deleted),(data deleted),1,6,6,2,0,0,0.0
2021-01-25,desktop,New Zealand,google,organic,1,4,2,0,0,0,0.0
2021-01-25,tablet,United States,<Other>,referral,3,6,2,0,0,0,0.0
2021-01-25,desktop,Denmark,google,organic,4,35,7,0,0,0,0.0
2021-01-25,desktop,Peru,shop.googlemerchandisestore.com,referral,2,3,0,0,0,0,0.0
2021-01-25,desktop,Taiwan,(direct),(none),11,34,4,1,0,0,0.0
2021-01-25,mobile,Mongolia,google,organic,1,4,0,0,0,0,0.0
2021-01-25,desktop,Vietnam,(direct),(none),3,6,0,0,0,0,0.0
2021-01-25,desktop,Italy,google,organic,10,25,0,0,0,0,0.0
2021-01-25,desktop,Bulgaria,google,cpc,1,2,0,0,0,0,0.0
2021-01-25,desktop,Malaysia,shop.googlemerchandisestore.com,referral,1,2,1,0,0,0,0.0
2021-01-25,desktop,Kenya,(direct),(none),1,2,0,0,0,0,0.0
2021-01-25,mobile,Malaysia,<Other>,referral,3,30,2,0,0,0,0.0
2021-01-25,desktop,Sri Lanka,<Other>,<Other>,1,4,0,0,0,0,0.0
2021-01-25,desktop,India,<Other>,referral,19,49,5,0,0,0,0.0
2021-01-25,mobile,Mexico,(direct),(none),5,11,1,0,0,0,0.0
2021-01-25,desktop,Czechia,<Other>,<Other>,1,2,0,0,0,0,0.0
2021-01-25,mobile,South Korea,<Other>,<Other>,4,14,0,0,0,0,0.0
2021-01-25,desktop,Israel,google,organic,5,17,1,0,0,0,0.0
2021-01-25,desktop,Switzerland,<Other>,<Other>,3,20,7,1,0,0,0.0
2021-01-25,mobile,Spain,<Other>,referral,3,6,0,0,0,0,0.0
2021-01-25,desktop,Russia,(data deleted),(data deleted),2,2,0,0,0,0,0.0
2021-01-25,desktop,Indonesia,(direct),(none),4,9,0,0,0,0,0.0
2021-01-25,mobile,Netherlands,<Other>,organic,1,1,0,0,0,0,0.0
2021-01-25,mobile,Malaysia,(direct),(none),3,31,11,1,0,0,0.0
2021-01-25,tablet,Italy,<Other>,<Other>,1,2,0,0,0,0,0.0
2021-01-25,mobile,South Korea,shop.googlemerchandisestore.com,referral,1,2,0,0,0,0,0.0
2021-01-25,desktop,Brazil,<Other>,referral,1,2,0,0,0,0,0.0
2021-01-25,mobile,Germany,google,organic,12,46,11,5,6,0,0.0
2021-01-25,mobile,Spain,google,cpc,1,8,2,0,0,0,0.0
2021-01-25,mobile,Japan,google,organic,8,32,15,4,0,0,0.0
2021-01-25,mobile,Canada,google,organic,45,169,36,6,0,0,0.0
2021-01-25,mobile,South Korea,(data deleted),(data deleted),2,5,2,0,0,0,0.0
2021-01-25,desktop,Poland,google,organic,8,41,12,10,2,1,0.0
2021-01-25,mobile,Canada,shop.googlemerchandisestore.com,referral,6,8,0,0,0,0,0.0
2021-01-25,mobile,Austria,<Other>,referral,1,2,0,0,0,0,0.0
2021-01-25,mobile,China,google,organic,7,20,1,0,0,0,0.0
2021-01-25,desktop,Canada,(data deleted),(data deleted),6,16,0,0,0,0,0.0
2021-01-25,desktop,Egypt,(direct),(none),1,3,0,0,0,0,0.0
2021-01-25,mobile,(not set),google,organic,5,10,1,0,0,0,0.0
2021-01-25,desktop,Russia,<Other>,<Other>,2,5,0,0,0,0,0.0
2021-01-25,desktop,South Korea,shop.googlemerchandisestore.com,referral,3,13,1,0,0,0,0.0
2021-01-25,desktop,Ukraine,shop.googlemerchandisestore.com,referral,1,0,0,0,0,0,0.0
2021-01-25,mobile,Singapore,google,organic,7,39,1,0,0,0,0.0
2021-01-25,desktop,Morocco,<Other>,referral,1,2,0,0,0,0,0.0
2021-01-25,tablet,China,<Other>,referral,1,2,0,0,0,0,0.0
2021-01-25,mobile,United Kingdom,shop.googlemerchandisestore.com,referral,6,31,16,1,0,0,0.0
2021-01-25,tablet,United States,google,organic,9,40,5,0,0,0,0.0
2021-01-25,desktop,United Kingdom,<Other>,referral,4,13,1,0,0,0,0.0
2021-01-25,desktop,Indonesia,shop.googlemerchandisestore.com,referral,2,4,1,0,0,0,0.0
2021-01-25,mobile,Japan,(direct),(none),6,12,1,0,0,0,0.0
2021-01-25,desktop,India,google,cpc,11,62,31,3,0,0,0.0
2021-01-25,mobile,Bahamas,<Other>,referral,1,2,0,0,0,0,0.0
2021-01-25,desktop,Croatia,<Other>,<Other>,1,2,0,0,0,0,0.0
2021-01-25,mobile,Japan,google,cpc,1,22,6,0,2,1,0.0
2021-01-25,desktop,Spain,google,organic,11,51,17,0,0,0,0.0
2021-01-25,desktop,India,<Other>,organic,5,12,4,0,0,0,0.0
2021-01-25,tablet,United States,shop.googlemerchandisestore.com,referral,2,24,6,1,3,0,0.0
2021-01-25,mobile,Netherlands,google,organic,5,13,1,0,0,0,0.0
2021-01-25,desktop,South Africa,google,organic,3,5,0,0,0,0,0.0
2021-01-25,desktop,United Kingdom,(direct),(none),14,55,5,3,0,0,0.0
2021-01-25,mobile,Singapore,google,cpc,1,2,1,0,0,0,0.0
2021-01-25,desktop,Singapore,google,organic,10,39,9,0,0,0,0.0
2021-01-25,desktop,Netherlands,shop.googlemerchandisestore.com,referral,2,4,1,0,0,0,0.0
2021-01-25,desktop,Netherlands,google,organic,8,31,3,0,0,0,0.0
2021-01-25,desktop,Morocco,(direct),(none),1,2,0,0,0,0,0.0
2021-01-25,desktop,Austria,google,organic,1,2,0,0,0,0,0.0
2021-01-25,desktop,Turkey,shop.googlemerchandisestore.com,referral,1,2,0,0,0,0,0.0
2021-01-25,desktop,Bahrain,google,organic,2,4,0,0,0,0,0.0
2021-01-25,desktop,Austria,<Other>,referral,1,2,0,0,0,0,0.0
2021-01-25,mobile,Canada,(data deleted),(data deleted),6,14,8,2,0,0,0.0
2021-01-25,desktop,Hong Kong,<Other>,<Other>,5,16,2,0,0,0,0.0
2021-01-25,mobile,Peru,google,cpc,1,2,0,0,0,0,0.0
2021-01-25,mobile,Colombia,<Other>,referral,3,6,0,0,0,0,0.0
2021-01-25,mobile,Sweden,google,organic,5,25,4,0,0,0,0.0
2021-01-25,desktop,(not set),google,organic,7,17,0,0,0,0,0.0
2021-01-25,desktop,China,<Other>,referral,3,7,0,0,0,0,0.0
2021-01-25,tablet,Russia,<Other>,referral,1,2,0,0,0,0,0.0
2021-01-25,desktop,China,(data deleted),(data deleted),1,0,0,0,0,0,0.0
2021-01-25,desktop,Brazil,<Other>,organic,1,2,0,0,0,0,0.0
2021-01-25,desktop,Japan,<Other>,organic,1,2,1,0,0,0,0.0
2021-01-25,desktop,(not set),(direct),(none),3,12,0,0,0,0,0.0
2021-01-25,desktop,Switzerland,(direct),(none),2,13,0,0,0,0,0.0
2021-01-25,mobile,Germany,<Other>,<Other>,3,13,9,0,0,0,0.0
2021-01-25,mobile,Spain,(direct),(none),4,16,1,0,0,0,0.0
2021-01-25,desktop,Netherlands,(direct),(none),5,20,2,0,0,0,0.0
2021-01-25,mobile,Ukraine,google,cpc,1,2,0,0,0,0,0.0
2021-01-25,desktop,Spain,<Other>,<Other>,8,21,4,1,0,0,0.0
2021-01-25,desktop,Germany,google,cpc,3,7,2,0,0,0,0.0
2021-01-25,desktop,Brazil,google,cpc,2,4,1,0,0,0,0.0
2021-01-25,desktop,Indonesia,google,organic,5,9,1,0,0,0,0.0
2021-01-25,mobile,Philippines,google,organic,4,8,1,0,0,0,0.0
2021-01-25,desktop,Egypt,shop.googlemerchandisestore.com,referral,1,2,0,0,0,0,0.0
2021-01-25,tablet,Netherlands,(direct),(none),1,2,0,0,0,0,0.0
2021-01-25,desktop,Thailand,google,organic,6,23,3,0,0,0,0.0
2021-01-25,mobile,Lithuania,<Other>,organic,1,2,0,0,0,0,0.0
2021-01-25,desktop,Belgium,google,organic,3,6,1,0,0,0,0.0
2021-01-25,desktop,Singapore,<Other>,<Other>,5,40,15,0,0,0,0.0
2021-01-25,desktop,Switzerland,<Other>,referral,2,4,2,0,0,0,0.0
2021-01-25,desktop,United Kingdom,shop.googlemerchandisestore.com,referral,1,2,0,0,0,0,0.0
2021-01-25,desktop,Vietnam,google,organic,2,5,0,0,0,0,0.0
2021-01-25,desktop,Japan,google,organic,7,40,19,0,0,0,0.0
2021-01-25,mobile,Taiwan,(direct),(none),6,18,5,0,0,0,0.0
2021-01-25,desktop,Hungary,(direct),(none),2,10,0,0,0,0,0.0
2021-01-25,mobile,Russia,google,organic,5,22,3,0,0,0,0.0
2021-01-25,mobile,Czechia,(direct),(none),3,6,0,0,0,0,0.0
2021-01-25,desktop,Belgium,(data deleted),(data deleted),1,2,0,0,0,0,0.0
2021-01-25,desktop,New Zealand,(direct),(none),1,3,0,0,0,0,0.0
2021-01-25,mobile,Japan,(data deleted),(data deleted),4,14,5,0,0,0,0.0
2021-01-25,mobile,Germany,(direct),(none),6,21,2,1,0,0,0.0
2021-01-25,desktop,France,<Other>,referral,3,7,1,0,0,0,0.0
2021-01-25,mobile,Australia,google,cpc,2,11,0,0,0,0,0.0
2021-01-25,mobile,Australia,shop.googlemerchandisestore.com,referral,3,2,1,0,0,0,0.0
2021-01-25,mobile,China,(data deleted),(data deleted),3,6,0,0,0,0,0.0
2021-01-25,desktop,Taiwan,<Other>,referral,1,2,0,0,0,0,0.0
2021-01-25,desktop,Japan,<Other>,<Other>,5,19,0,0,0,0,0.0
2021-01-25,mobile,Portugal,google,organic,2,15,3,0,0,0,0.0
2021-01-25,desktop,United Arab Emirates,<Other>,<Other>,2,3,0,0,0,0,0.0
2021-01-25,desktop,Czechia,google,organic,2,20,4,4,3,0,0.0
2021-01-25,desktop,Georgia,(direct),(none),2,4,1,0,0,0,0.0
2021-01-25,mobile,Australia,google,organic,6,14,2,0,0,0,0.0
2021-01-25,mobile,Malaysia,google,organic,4,8,3,0,0,0,0.0
2021-01-25,desktop,Taiwan,google,cpc,3,5,0,0,0,0,0.0
2021-01-25,desktop,Estonia,(direct),(none),1,2,1,0,0,0,0.0
2021-01-25,desktop,Russia,<Other>,referral,1,2,0,0,0,0,0.0
2021-01-25,mobile,Brazil,<Other>,<Other>,2,4,1,0,0,0,0.0
2021-01-25,desktop,Vietnam,(data deleted),(data deleted),2,14,4,3,0,0,0.0
2021-01-25,mobile,Netherlands,(data deleted),(data deleted),1,0,0,0,0,0,0.0
2021-01-25,desktop,France,<Other>,organic,3,20,14,0,0,0,0.0
2021-01-25,mobile,Hong Kong,google,organic,4,15,7,0,0,0,0.0
2021-01-25,mobile,Belgium,(direct),(none),3,8,2,0,0,0,0.0
2021-01-25,tablet,United States,google,cpc,3,15,10,5,0,0,0.0
2021-01-25,desktop,Turkey,<Other>,<Other>,2,5,4,0,0,0,0.0
2021-01-25,mobile,Greece,shop.googlemerchandisestore.com,referral,1,3,1,0,0,0,0.0
2021-01-25,mobile,Malaysia,<Other>,<Other>,1,2,0,0,0,0,0.0
2021-01-25,desktop,Finland,(direct),(none),3,8,1,0,0,0,0.0
2021-01-25,desktop,Turkey,<Other>,referral,1,2,0,0,0,0,0.0
2021-01-25,mobile,India,shop.googlemerchandisestore.com,referral,11,19,6,1,0,0,0.0
2021-01-25,desktop,Chile,<Other>,referral,1,2,0,0,0,0,0.0
2021-01-25,mobile,South Korea,google,organic,11,53,15,1,3,0,0.0
2021-01-25,desktop,Hungary,google,organic,2,8,1,0,0,0,0.0
2021-01-25,mobile,Indonesia,shop.googlemerchandisestore.com,referral,1,0,0,0,0,0,0.0
2021-01-25,desktop,Ukraine,google,organic,4,13,0,0,0,0,0.0
2021-01-25,desktop,Sri Lanka,(direct),(none),3,7,1,0,0,0,0.0
2021-01-25,desktop,Iraq,google,organic,2,4,1,0,0,0,0.0
2021-01-25,desktop,Georgia,<Other>,organic,1,2,0,0,0,0,0.0
2021-01-25,mobile,Croatia,<Other>,<Other>,1,3,0,0,0,0,0.0
2021-01-25,desktop,Bulgaria,(direct),(none),1,2,0,0,0,0,0.0
2021-01-25,desktop,Guatemala,google,organic,1,1,0,0,0,0,0.0
2021-01-25,mobile,Italy,google,organic,4,13,3,0,0,0,0.0
2021-01-25,desktop,Lithuania,google,organic,1,2,1,0,0,0,0.0
2021-01-25,mobile,Vietnam,shop.googlemerchandisestore.com,referral,1,0,0,0,0,0,0.0
2021-01-25,mobile,Japan,<Other>,<Other>,3,4,1,0,0,0,0.0
2021-01-25,mobile,Poland,google,cpc,1,4,0,0,0,0,0.0
2021-01-25,mobile,Japan,<Other>,referral,1,2,0,0,0,0,0.0
2021-01-25,mobile,Lebanon,<Other>,<Other>,1,3,0,0,0,0,0.0
2021-01-25,desktop,Ecuador,(direct),(none),2,9,1,0,0,0,0.0
2021-01-25,desktop,(not set),<Other>,<Other>,1,2,0,0,0,0,0.0
2021-01-25,desktop,Singapore,(data deleted),(data deleted),3,21,4,1,0,0,0.0
2021-01-25,tablet,India,google,organic,4,10,1,0,0,0,0.0
2021-01-25,tablet,Canada,(direct),(none),2,4,0,0,0,0,0.0
2021-01-25,mobile,Bulgaria,shop.googlemerchandisestore.com,referral,1,2,1,0,0,0,0.0
2021-01-25,desktop,Israel,(direct),(none),5,28,1,1,0,0,0.0
2021-01-25,desktop,Singapore,google,cpc,1,2,0,0,0,0,0.0
2021-01-25,mobile,France,<Other>,referral,2,6,1,0,0,0,0.0
2021-01-25,desktop,Australia,<Other>,organic,1,4,0,0,0,0,0.0
2021-01-25,desktop,Philippines,(data deleted),(data deleted),1,2,0,0,0,0,0.0
2021-01-25,mobile,Netherlands,(direct),(none),6,13,0,0,0,0,0.0
2021-01-25,desktop,China,<Other>,<Other>,8,17,0,0,0,0,0.0
2021-01-25,mobile,Turkey,<Other>,referral,1,7,4,0,0,0,0.0
2021-01-25,desktop,Poland,<Other>,referral,2,20,0,0,0,0,0.0
2021-01-25,desktop,Canada,<Other>,organic,10,27,5,0,0,0,0.0
2021-01-25,mobile,Nigeria,google,organic,1,2,0,0,0,0,0.0
2021-01-25,desktop,Chile,google,organic,3,6,0,0,0,0,0.0
2021-01-25,desktop,Armenia,shop.googlemerchandisestore.com,referral,1,2,0,0,0,0,0.0
2021-01-25,desktop,Colombia,<Other>,<Other>,2,4,0,0,0,0,0.0
2021-01-25,mobile,Israel,shop.googlemerchandisestore.com,referral,2,49,25,22,3,0,0.0
2021-01-25,desktop,Australia,google,organic,8,76,10,5,2,1,0.0
2021-01-25,mobile,Thailand,google,organic,1,2,1,0,0,0,0.0
2021-01-25,mobile,Egypt,google,organic,1,2,0,0,0,0,0.0
2021-01-25,desktop,Jordan,<Other>,referral,1,2,0,0,0,0,0.0
2021-01-25,mobile,Dominican Republic,google,organic,1,2,1,0,0,0,0.0
2021-01-25,desktop,Thailand,shop.googlemerchandisestore.com,referral,1,2,0,0,0,0,0.0
2021-01-25,desktop,Taiwan,<Other>,<Other>,6,21,6,0,0,0,0.0
2021-01-25,mobile,Colombia,(direct),(none),1,2,1,0,0,0,0.0
2021-01-25,desktop,Australia,<Other>,referral,1,2,1,0,0,0,0.0
2021-01-25,desktop,Germany,<Other>,<Other>,9,26,3,0,0,0,0.0
2021-01-25,mobile,Canada,<Other>,organic,6,40,18,2,0,0,0.0
2021-01-25,mobile,Finland,google,organic,1,0,0,0,0,0,0.0
2021-01-25,desktop,Colombia,google,organic,3,14,6,0,0,0,0.0
2021-01-25,desktop,Peru,(data deleted),(data deleted),1,2,1,0,0,0,0.0
2021-01-25,mobile,Sri Lanka,google,organic,1,8,3,0,0,0,0.0
2021-01-25,mobile,New Zealand,google,cpc,1,5,0,0,0,0,0.0
2021-01-25,mobile,Ireland,shop.googlemerchandisestore.com,referral,3,6,0,0,0,0,0.0
2021-01-25,tablet,Spain,(direct),(none),1,3,0,0,0,0,0.0
2021-01-25,mobile,(not set),<Other>,<Other>,4,16,6,0,0,0,0.0
2021-01-25,mobile,Pakistan,google,organic,3,10,1,1,0,0,0.0
2021-01-25,mobile,Argentina,<Other>,<Other>,1,2,1,0,0,0,0.0
2021-01-25,mobile,Germany,<Other>,organic,2,4,0,0,0,0,0.0
2021-01-25,mobile,Mexico,<Other>,<Other>,1,4,1,0,0,0,0.0
2021-01-25,mobile,Germany,(data deleted),(data deleted),3,10,0,0,0,0,0.0
2021-01-25,mobile,Greece,<Other>,referral,1,0,0,0,0,0,0.0
2021-01-25,desktop,Germany,(data deleted),(data deleted),3,4,0,0,0,0,0.0
2021-01-25,mobile,Ireland,(direct),(none),1,2,0,0,0,0,0.0
2021-01-25,tablet,United States,<Other>,<Other>,7,17,2,0,0,0,0.0
2021-01-25,desktop,Uruguay,<Other>,<Other>,1,3,0,0,0,0,0.0
2021-01-25,desktop,Costa Rica,google,organic,1,4,0,0,0,0,0.0
2021-01-25,mobile,France,google,cpc,3,9,2,0,0,0,0.0
2021-01-25,desktop,Spain,(direct),(none),8,18,2,0,0,0,0.0
2021-01-25,desktop,United Arab Emirates,google,organic,3,6,0,0,0,0,0.0
2021-01-25,mobile,Pakistan,shop.googlemerchandisestore.com,referral,1,2,0,0,0,0,0.0
2021-01-25,mobile,Czechia,<Other>,<Other>,1,2,0,0,0,0,0.0
2021-01-25,desktop,New Zealand,<Other>,organic,1,0,0,0,0,0,0.0
2021-01-25,desktop,Russia,(direct),(none),6,20,3,1,0,0,0.0
2021-01-25,desktop,Spain,(data deleted),(data deleted),2,14,4,0,0,0,0.0
2021-01-25,desktop,Sweden,<Other>,(data deleted),1,2,0,0,0,0,0.0
2021-01-25,mobile,Ireland,<Other>,referral,2,4,1,0,0,0,0.0
2021-01-25,desktop,France,(data deleted),(data deleted),2,4,0,0,0,0,0.0
2021-01-25,tablet,Austria,shop.googlemerchandisestore.com,referral,1,2,0,0,0,0,0.0
2021-01-25,mobile,United Arab Emirates,<Other>,<Other>,1,2,0,0,0,0,0.0
2021-01-25,mobile,South Africa,<Other>,<Other>,1,1,0,0,0,0,0.0
2021-01-25,desktop,Hong Kong,<Other>,organic,1,1,0,0,0,0,0.0
2021-01-25,desktop,Malaysia,google,organic,3,9,3,0,0,0,0.0
2021-01-25,desktop,Oman,(direct),(none),1,2,0,0,0,0,0.0
2021-01-25,desktop,Netherlands,(data deleted),(data deleted),2,11,2,0,0,0,0.0
2021-01-25,mobile,Austria,<Other>,<Other>,1,2,0,0,0,0,0.0
2021-01-25,desktop,Indonesia,<Other>,<Other>,4,7,1,0,0,0,0.0
2021-01-25,desktop,Pakistan,(direct),(none),1,4,0,0,0,0,0.0
2021-01-25,desktop,Jordan,google,organic,1,6,3,0,0,0,0.0
2021-01-25,desktop,Netherlands,<Other>,referral,4,8,1,0,0,0,0.0
2021-01-25,tablet,United Kingdom,(direct),(none),3,7,1,0,0,0,0.0
2021-01-25,desktop,Germany,shop.googlemerchandisestore.com,referral,3,8,2,0,0,0,0.0
2021-01-25,desktop,Indonesia,<Other>,referral,3,9,0,0,0,0,0.0
2021-01-25,desktop,Lebanon,(direct),(none),1,2,1,0,0,0,0.0
2021-01-25,desktop,Italy,shop.googlemerchandisestore.com,referral,1,0,0,0,0,0,0.0
2021-01-25,mobile,Peru,google,organic,3,8,0,0,0,0,0.0
2021-01-25,desktop,Saudi Arabia,google,organic,1,2,0,0,0,0,0.0
2021-01-25,desktop,Romania,google,organic,1,55,0,0,0,0,0.0
2021-01-25,desktop,United Arab Emirates,<Other>,referral,1,0,0,0,0,0,0.0
2021-01-25,mobile,Egypt,shop.googlemerchandisestore.com,referral,2,9,1,2,6,0,0.0
2021-01-25,desktop,Slovenia,<Other>,<Other>,1,4,0,0,0,0,0.0
2021-01-25,mobile,Switzerland,google,organic,2,4,1,0,0,0,0.0
2021-01-25,mobile,Azerbaijan,(direct),(none),1,2,1,0,0,0,0.0
2021-01-25,mobile,France,shop.googlemerchandisestore.com,referral,5,23,8,0,0,0,0.0
2021-01-25,mobile,China,<Other>,referral,1,2,0,0,0,0,0.0
2021-01-25,mobile,Hungary,<Other>,<Other>,2,12,2,1,0,0,0.0
2021-01-25,desktop,Vietnam,<Other>,<Other>,2,4,1,0,0,0,0.0
2021-01-25,desktop,Thailand,<Other>,<Other>,1,2,0,0,0,0,0.0
2021-01-25,desktop,(not set),<Other>,referral,3,7,0,0,0,0,0.0
2021-01-25,desktop,Russia,shop.googlemerchandisestore.com,referral,1,2,0,0,0,0,0.0
2021-01-25,mobile,Colombia,<Other>,<Other>,2,5,0,0,0,0,0.0
2021-01-25,desktop,Ukraine,<Other>,organic,1,1,0,0,0,0,0.0
2021-01-25,mobile,South Korea,google,cpc,2,4,0,0,0,0,0.0
2021-01-25,desktop,Pakistan,<Other>,<Other>,1,5,0,0,0,0,0.0
2021-01-25,mobile,Poland,(direct),(none),1,3,0,0,0,0,0.0
2021-01-25,desktop,Ireland,google,organic,3,11,6,0,0,0,0.0
2021-01-25,mobile,India,<Other>,referral,10,29,4,0,0,0,0.0
2021-01-25,mobile,France,(data deleted),(data deleted),1,2,0,0,0,0,0.0
2021-01-25,mobile,Taiwan,<Other>,referral,2,7,14,7,0,0,0.0
2021-01-25,tablet,India,<Other>,referral,1,2,0,0,0,0,0.0
2021-01-25,mobile,Singapore,(direct),(none),6,11,1,0,0,0,0.0
2021-01-25,mobile,Peru,(direct),(none),1,3,0,0,0,0,0.0
2021-01-25,desktop,Peru,(direct),(none),1,7,0,0,0,0,0.0
2021-01-25,desktop,Mexico,<Other>,organic,2,6,0,0,0,0,0.0
2021-01-25,mobile,China,<Other>,<Other>,1,4,2,0,0,0,0.0
2021-01-25,mobile,Hong Kong,(direct),(none),1,2,1,0,0,0,0.0
2021-01-25,mobile,Australia,<Other>,<Other>,2,4,0,0,0,0,0.0
2021-01-25,mobile,Brazil,<Other>,referral,1,3,0,0,0,0,0.0
2021-01-25,desktop,Israel,(data deleted),(data deleted),1,2,0,0,0,0,0.0
2021-01-25,mobile,Hong Kong,google,cpc,1,2,0,0,0,0,0.0
2021-01-25,desktop,Kenya,<Other>,<Other>,1,3,0,0,0,0,0.0
2021-01-25,tablet,Germany,<Other>,organic,1,2,0,0,0,0,0.0
2021-01-25,desktop,Spain,google,cpc,3,9,0,0,0,0,0.0
2021-01-25,desktop,Malaysia,google,cpc,1,5,0,0,0,0,0.0
2021-01-25,mobile,Belgium,<Other>,<Other>,1,2,0,0,0,0,0.0
2021-01-25,mobile,Turkey,<Other>,<Other>,5,11,0,0,0,0,0.0
2021-01-25,desktop,Cambodia,shop.googlemerchandisestore.com,referral,1,2,0,0,0,0,0.0
2021-01-25,desktop,Hong Kong,(data deleted),(data deleted),1,18,3,1,3,0,0.0
2021-01-25,desktop,Hong Kong,<Other>,referral,2,10,0,0,3,0,0.0
2021-01-25,desktop,Philippines,google,organic,3,20,5,0,0,0,0.0
